id, name1, name2, name3, name4, name5, note1, note2, note3, note4, note5, note 6, note7, note8, note9, note10, isProper, isCS, isProperWithOrigin, isCSWithOrigin, scaleSize, 1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27
5505,1,15,17,21,25,525/512,17/16,315/256,21/16,357/256,375/256,25/16,425/256,15/8,255/128,false,false,false,false,10,1,0,0,0,0,0,0,1,1,0,1,0,1,0
5506,3,15,17,21,25,525/512,75/64,315/256,357/256,45/32,375/256,51/32,425/256,63/32,255/128,false,false,false,false,10,0,1,0,0,0,0,0,1,1,0,1,0,1,0
5508,5,15,17,21,25,525/512,75/64,315/256,85/64,357/256,375/256,105/64,425/256,125/64,255/128,false,false,false,false,10,0,0,1,0,0,0,0,1,1,0,1,0,1,0
5512,7,15,17,21,25,525/512,147/128,315/256,175/128,357/256,375/256,105/64,425/256,119/64,255/128,false,false,false,false,10,0,0,0,1,0,0,0,1,1,0,1,0,1,0
5520,9,15,17,21,25,525/512,135/128,153/128,315/256,357/256,375/256,189/128,425/256,225/128,255/128,false,false,false,false,10,0,0,0,0,1,0,0,1,1,0,1,0,1,0
5536,11,15,17,21,25,525/512,275/256,315/256,165/128,357/256,187/128,375/256,425/256,231/128,255/128,false,false,false,false,10,0,0,0,0,0,1,0,1,1,0,1,0,1,0
5568,13,15,17,21,25,525/512,273/256,315/256,325/256,357/256,375/256,195/128,425/256,221/128,255/128,false,false,false,false,10,0,0,0,0,0,0,1,1,1,0,1,0,1,0
5635,1,3,19,21,25,525/512,75/64,19/16,21/16,3/2,399/256,25/16,57/32,475/256,63/32,false,false,false,false,10,1,1,0,0,0,0,0,0,0,1,1,0,1,0
5637,1,5,19,21,25,525/512,19/16,5/4,21/16,95/64,399/256,25/16,105/64,475/256,125/64,false,false,false,false,10,1,0,1,0,0,0,0,0,0,1,1,0,1,0
5638,3,5,19,21,25,525/512,75/64,95/64,399/256,105/64,57/32,475/256,15/8,125/64,63/32,false,false,false,false,10,0,1,1,0,0,0,0,0,0,1,1,0,1,0
5641,1,7,19,21,25,525/512,133/128,147/128,19/16,21/16,175/128,399/256,25/16,7/4,475/256,false,false,false,false,10,1,0,0,1,0,0,0,0,0,1,1,0,1,0
5642,3,7,19,21,25,525/512,133/128,147/128,75/64,21/16,175/128,399/256,57/32,475/256,63/32,false,false,false,false,10,0,1,0,1,0,0,0,0,0,1,1,0,1,0
5644,5,7,19,21,25,525/512,133/128,35/32,147/128,175/128,95/64,399/256,105/64,475/256,125/64,false,false,false,false,10,0,0,1,1,0,0,0,0,0,1,1,0,1,0
5649,1,9,19,21,25,525/512,9/8,19/16,21/16,171/128,189/128,399/256,25/16,225/128,475/256,false,false,false,false,10,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5650,3,9,19,21,25,525/512,75/64,171/128,189/128,399/256,27/16,225/128,57/32,475/256,63/32,false,false,false,false,10,0,1,0,0,1,0,0,0,0,1,1,0,1,0
5652,5,9,19,21,25,525/512,171/128,45/32,189/128,95/64,399/256,105/64,225/128,475/256,125/64,false,false,false,false,10,0,0,1,0,1,0,0,0,0,1,1,0,1,0
5656,7,9,19,21,25,525/512,133/128,147/128,171/128,175/128,189/128,399/256,225/128,475/256,63/32,false,false,false,false,10,0,0,0,1,1,0,0,0,0,1,1,0,1,0
5665,1,11,19,21,25,525/512,275/256,19/16,21/16,11/8,399/256,25/16,209/128,231/128,475/256,false,false,false,false,10,1,0,0,0,0,1,0,0,0,1,1,0,1,0
5666,3,11,19,21,25,525/512,33/32,275/256,75/64,399/256,209/128,57/32,231/128,475/256,63/32,false,false,false,false,10,0,1,0,0,0,1,0,0,0,1,1,0,1,0
5668,5,11,19,21,25,525/512,275/256,95/64,399/256,209/128,105/64,55/32,231/128,475/256,125/64,false,false,false,false,10,0,0,1,0,0,1,0,0,0,1,1,0,1,0
5672,7,11,19,21,25,525/512,133/128,275/256,147/128,77/64,175/128,399/256,209/128,231/128,475/256,false,false,false,false,10,0,0,0,1,0,1,0,0,0,1,1,0,1,0
5680,9,11,19,21,25,525/512,275/256,171/128,189/128,99/64,399/256,209/128,225/128,231/128,475/256,false,false,false,false,10,0,0,0,0,1,1,0,0,0,1,1,0,1,0
5697,1,13,19,21,25,525/512,273/256,19/16,325/256,21/16,399/256,25/16,13/8,475/256,247/128,false,false,false,false,10,1,0,0,0,0,0,1,0,0,1,1,0,1,0
5698,3,13,19,21,25,525/512,273/256,75/64,39/32,325/256,399/256,57/32,475/256,247/128,63/32,false,false,false,false,10,0,1,0,0,0,0,1,0,0,1,1,0,1,0
5700,5,13,19,21,25,65/64,525/512,273/256,325/256,95/64,399/256,105/64,475/256,247/128,125/64,false,false,false,false,10,0,0,1,0,0,0,1,0,0,1,1,0,1,0
5704,7,13,19,21,25,525/512,133/128,273/256,147/128,325/256,175/128,91/64,399/256,475/256,247/128,false,false,false,false,10,0,0,0,1,0,0,1,0,0,1,1,0,1,0
5712,9,13,19,21,25,525/512,273/256,325/256,171/128,189/128,399/256,225/128,117/64,475/256,247/128,false,false,false,false,10,0,0,0,0,1,0,1,0,0,1,1,0,1,0
5728,11,13,19,21,25,525/512,273/256,275/256,143/128,325/256,399/256,209/128,231/128,475/256,247/128,false,false,false,false,10,0,0,0,0,0,1,1,0,0,1,1,0,1,0
5761,1,15,19,21,25,525/512,285/256,19/16,315/256,21/16,375/256,399/256,25/16,475/256,15/8,false,false,false,false,10,1,0,0,0,0,0,0,1,0,1,1,0,1,0
5762,3,15,19,21,25,525/512,285/256,75/64,315/256,45/32,375/256,399/256,57/32,475/256,63/32,false,false,false,false,10,0,1,0,0,0,0,0,1,0,1,1,0,1,0
5764,5,15,19,21,25,525/512,285/256,75/64,315/256,375/256,95/64,399/256,105/64,475/256,125/64,false,false,false,false,10,0,0,1,0,0,0,0,1,0,1,1,0,1,0
5768,7,15,19,21,25,525/512,133/128,285/256,147/128,315/256,175/128,375/256,399/256,105/64,475/256,false,false,false,false,10,0,0,0,1,0,0,0,1,0,1,1,0,1,0
5776,9,15,19,21,25,525/512,135/128,285/256,315/256,171/128,375/256,189/128,399/256,225/128,475/256,false,false,false,false,10,0,0,0,0,1,0,0,1,0,1,1,0,1,0
5792,11,15,19,21,25,525/512,275/256,285/256,315/256,165/128,375/256,399/256,209/128,231/128,475/256,false,false,false,false,10,0,0,0,0,0,1,0,1,0,1,1,0,1,0
5824,13,15,19,21,25,525/512,273/256,285/256,315/256,325/256,375/256,195/128,399/256,475/256,247/128,false,false,false,false,10,0,0,0,0,0,0,1,1,0,1,1,0,1,0
5889,1,17,19,21,25,525/512,17/16,19/16,323/256,21/16,357/256,399/256,25/16,425/256,475/256,false,false,false,false,10,1,0,0,0,0,0,0,0,1,1,1,0,1,0
5890,3,17,19,21,25,525/512,75/64,323/256,357/256,399/256,51/32,425/256,57/32,475/256,63/32,false,false,false,false,10,0,1,0,0,0,0,0,0,1,1,1,0,1,0
5892,5,17,19,21,25,525/512,323/256,85/64,357/256,95/64,399/256,105/64,425/256,475/256,125/64,false,false,false,false,10,0,0,1,0,0,0,0,0,1,1,1,0,1,0
5896,7,17,19,21,25,525/512,133/128,147/128,323/256,175/128,357/256,399/256,425/256,475/256,119/64,false,false,false,false,10,0,0,0,1,0,0,0,0,1,1,1,0,1,0
5904,9,17,19,21,25,525/512,153/128,323/256,171/128,357/256,189/128,399/256,425/256,225/128,475/256,false,false,false,true,10,0,0,0,0,1,0,0,0,1,1,1,0,1,0
5920,11,17,19,21,25,525/512,275/256,323/256,357/256,187/128,399/256,209/128,425/256,231/128,475/256,false,false,false,false,10,0,0,0,0,0,1,0,0,1,1,1,0,1,0
5952,13,17,19,21,25,525/512,273/256,323/256,325/256,357/256,399/256,425/256,221/128,475/256,247/128,false,false,false,false,10,0,0,0,0,0,0,1,0,1,1,1,0,1,0
6016,15,17,19,21,25,525/512,285/256,315/256,323/256,357/256,375/256,399/256,425/256,475/256,255/128,false,false,false,false,10,0,0,0,0,0,0,0,1,1,1,1,0,1,0
6151,1,3,5,23,25,69/64,575/512,75/64,5/4,23/16,3/2,25/16,115/64,15/8,125/64,false,false,false,false,10,1,1,1,0,0,0,0,0,0,0,0,1,1,0
6155,1,3,7,23,25,69/64,575/512,75/64,161/128,21/16,175/128,23/16,3/2,25/16,7/4,false,false,false,false,10,1,1,0,1,0,0,0,0,0,0,0,1,1,0
6157,1,5,7,23,25,35/32,575/512,5/4,161/128,175/128,23/16,25/16,7/4,115/64,125/64,false,false,false,false,10,1,0,1,1,0,0,0,0,0,0,0,1,1,0
6158,3,5,7,23,25,69/64,35/32,575/512,75/64,161/128,21/16,175/128,115/64,15/8,125/64,false,false,false,false,10,0,1,1,1,0,0,0,0,0,0,0,1,1,0
6163,1,3,9,23,25,69/64,575/512,9/8,75/64,23/16,3/2,25/16,207/128,27/16,225/128,false,false,false,false,10,1,1,0,0,1,0,0,0,0,0,0,1,1,0
6165,1,5,9,23,25,575/512,9/8,5/4,45/32,23/16,25/16,207/128,225/128,115/64,125/64,false,false,false,false,10,1,0,1,0,1,0,0,0,0,0,0,1,1,0
6166,3,5,9,23,25,69/64,575/512,75/64,45/32,207/128,27/16,225/128,115/64,15/8,125/64,false,false,false,false,10,0,1,1,0,1,0,0,0,0,0,0,1,1,0
6169,1,7,9,23,25,575/512,9/8,161/128,175/128,23/16,25/16,207/128,7/4,225/128,63/32,false,false,false,false,10,1,0,0,1,1,0,0,0,0,0,0,1,1,0
6170,3,7,9,23,25,69/64,575/512,75/64,161/128,21/16,175/128,207/128,27/16,225/128,63/32,false,false,false,false,10,0,1,0,1,1,0,0,0,0,0,0,1,1,0
6172,5,7,9,23,25,35/32,575/512,161/128,175/128,45/32,207/128,225/128,115/64,125/64,63/32,false,false,false,false,10,0,0,1,1,1,0,0,0,0,0,0,1,1,0
6179,1,3,11,23,25,33/32,275/256,69/64,575/512,75/64,11/8,23/16,3/2,25/16,253/128,false,false,false,false,10,1,1,0,0,0,1,0,0,0,0,0,1,1,0
6181,1,5,11,23,25,275/256,575/512,5/4,11/8,23/16,25/16,55/32,115/64,125/64,253/128,false,false,false,false,10,1,0,1,0,0,1,0,0,0,0,0,1,1,0
6182,3,5,11,23,25,33/32,275/256,69/64,575/512,75/64,55/32,115/64,15/8,125/64,253/128,false,false,false,false,10,0,1,1,0,0,1,0,0,0,0,0,1,1,0
6185,1,7,11,23,25,275/256,575/512,77/64,161/128,175/128,11/8,23/16,25/16,7/4,253/128,false,false,false,false,10,1,0,0,1,0,1,0,0,0,0,0,1,1,0
6186,3,7,11,23,25,33/32,275/256,69/64,575/512,75/64,77/64,161/128,21/16,175/128,253/128,false,false,false,false,10,0,1,0,1,0,1,0,0,0,0,0,1,1,0
6188,5,7,11,23,25,275/256,35/32,575/512,77/64,161/128,175/128,55/32,115/64,125/64,253/128,false,false,false,false,10,0,0,1,1,0,1,0,0,0,0,0,1,1,0
6193,1,9,11,23,25,275/256,575/512,9/8,11/8,23/16,99/64,25/16,207/128,225/128,253/128,false,false,false,false,10,1,0,0,0,1,1,0,0,0,0,0,1,1,0
6194,3,9,11,23,25,33/32,275/256,69/64,575/512,75/64,99/64,207/128,27/16,225/128,253/128,false,false,false,false,10,0,1,0,0,1,1,0,0,0,0,0,1,1,0
6196,5,9,11,23,25,275/256,575/512,45/32,99/64,207/128,55/32,225/128,115/64,125/64,253/128,false,false,false,false,10,0,0,1,0,1,1,0,0,0,0,0,1,1,0
6200,7,9,11,23,25,275/256,575/512,77/64,161/128,175/128,99/64,207/128,225/128,63/32,253/128,false,false,false,false,10,0,0,0,1,1,1,0,0,0,0,0,1,1,0
6211,1,3,13,23,25,69/64,575/512,299/256,75/64,39/32,325/256,23/16,3/2,25/16,13/8,false,false,false,false,10,1,1,0,0,0,0,1,0,0,0,0,1,1,0
6213,1,5,13,23,25,65/64,575/512,299/256,5/4,325/256,23/16,25/16,13/8,115/64,125/64,false,false,false,false,10,1,0,1,0,0,0,1,0,0,0,0,1,1,0
6214,3,5,13,23,25,65/64,69/64,575/512,299/256,75/64,39/32,325/256,115/64,15/8,125/64,false,false,false,false,10,0,1,1,0,0,0,1,0,0,0,0,1,1,0
6217,1,7,13,23,25,575/512,299/256,161/128,325/256,175/128,91/64,23/16,25/16,13/8,7/4,false,false,false,false,10,1,0,0,1,0,0,1,0,0,0,0,1,1,0
6218,3,7,13,23,25,69/64,575/512,299/256,75/64,39/32,161/128,325/256,21/16,175/128,91/64,false,false,false,false,10,0,1,0,1,0,0,1,0,0,0,0,1,1,0
6220,5,7,13,23,25,65/64,35/32,575/512,299/256,161/128,325/256,175/128,91/64,115/64,125/64,false,false,false,false,10,0,0,1,1,0,0,1,0,0,0,0,1,1,0
6225,1,9,13,23,25,575/512,9/8,299/256,325/256,23/16,25/16,207/128,13/8,225/128,117/64,false,false,false,false,10,1,0,0,0,1,0,1,0,0,0,0,1,1,0
6226,3,9,13,23,25,69/64,575/512,299/256,75/64,39/32,325/256,207/128,27/16,225/128,117/64,false,false,false,false,10,0,1,0,0,1,0,1,0,0,0,0,1,1,0
6228,5,9,13,23,25,65/64,575/512,299/256,325/256,45/32,207/128,225/128,115/64,117/64,125/64,false,false,false,false,10,0,0,1,0,1,0,1,0,0,0,0,1,1,0
6232,7,9,13,23,25,575/512,299/256,161/128,325/256,175/128,91/64,207/128,225/128,117/64,63/32,false,false,false,false,10,0,0,0,1,1,0,1,0,0,0,0,1,1,0
6241,1,11,13,23,25,275/256,143/128,575/512,299/256,325/256,11/8,23/16,25/16,13/8,253/128,false,false,false,false,10,1,0,0,0,0,1,1,0,0,0,0,1,1,0
6242,3,11,13,23,25,33/32,275/256,69/64,143/128,575/512,299/256,75/64,39/32,325/256,253/128,false,false,false,false,10,0,1,0,0,0,1,1,0,0,0,0,1,1,0
6244,5,11,13,23,25,65/64,275/256,143/128,575/512,299/256,325/256,55/32,115/64,125/64,253/128,false,false,false,false,10,0,0,1,0,0,1,1,0,0,0,0,1,1,0
6248,7,11,13,23,25,275/256,143/128,575/512,299/256,77/64,161/128,325/256,175/128,91/64,253/128,false,false,false,false,10,0,0,0,1,0,1,1,0,0,0,0,1,1,0
6256,9,11,13,23,25,275/256,143/128,575/512,299/256,325/256,99/64,207/128,225/128,117/64,253/128,false,false,false,false,10,0,0,0,0,1,1,1,0,0,0,0,1,1,0
6275,1,3,15,23,25,69/64,575/512,75/64,345/256,45/32,23/16,375/256,3/2,25/16,15/8,false,false,false,false,10,1,1,0,0,0,0,0,1,0,0,0,1,1,0
6277,1,5,15,23,25,575/512,75/64,5/4,345/256,23/16,375/256,25/16,115/64,15/8,125/64,false,false,false,false,10,1,0,1,0,0,0,0,1,0,0,0,1,1,0
6278,3,5,15,23,25,69/64,575/512,75/64,345/256,45/32,375/256,115/64,15/8,125/64,null/null,false,false,false,false,9,0,1,1,0,0,0,0,1,0,0,0,1,1,0
6281,1,7,15,23,25,575/512,161/128,345/256,175/128,23/16,375/256,25/16,105/64,7/4,15/8,false,false,false,false,10,1,0,0,1,0,0,0,1,0,0,0,1,1,0
6282,3,7,15,23,25,69/64,575/512,75/64,161/128,21/16,345/256,175/128,45/32,375/256,105/64,false,false,false,false,10,0,1,0,1,0,0,0,1,0,0,0,1,1,0
6284,5,7,15,23,25,35/32,575/512,75/64,161/128,345/256,175/128,375/256,105/64,115/64,125/64,false,false,false,false,10,0,0,1,1,0,0,0,1,0,0,0,1,1,0
6289,1,9,15,23,25,135/128,575/512,9/8,345/256,23/16,375/256,25/16,207/128,225/128,15/8,false,false,false,false,10,1,0,0,0,1,0,0,1,0,0,0,1,1,0
6290,3,9,15,23,25,135/128,69/64,575/512,75/64,345/256,45/32,375/256,207/128,27/16,225/128,false,false,false,false,10,0,1,0,0,1,0,0,1,0,0,0,1,1,0
6292,5,9,15,23,25,135/128,575/512,75/64,345/256,45/32,375/256,207/128,225/128,115/64,125/64,false,false,false,false,10,0,0,1,0,1,0,0,1,0,0,0,1,1,0
6296,7,9,15,23,25,135/128,575/512,161/128,345/256,175/128,375/256,207/128,105/64,225/128,63/32,false,false,false,false,10,0,0,0,1,1,0,0,1,0,0,0,1,1,0
6305,1,11,15,23,25,275/256,575/512,165/128,345/256,11/8,23/16,375/256,25/16,15/8,253/128,false,false,false,false,10,1,0,0,0,0,1,0,1,0,0,0,1,1,0
6306,3,11,15,23,25,33/32,275/256,69/64,575/512,75/64,165/128,345/256,45/32,375/256,253/128,false,false,false,false,10,0,1,0,0,0,1,0,1,0,0,0,1,1,0
6308,5,11,15,23,25,275/256,575/512,75/64,165/128,345/256,375/256,55/32,115/64,125/64,253/128,false,false,false,false,10,0,0,1,0,0,1,0,1,0,0,0,1,1,0
6312,7,11,15,23,25,275/256,575/512,77/64,161/128,165/128,345/256,175/128,375/256,105/64,253/128,false,false,false,false,10,0,0,0,1,0,1,0,1,0,0,0,1,1,0
6320,9,11,15,23,25,135/128,275/256,575/512,165/128,345/256,375/256,99/64,207/128,225/128,253/128,false,false,false,false,10,0,0,0,0,1,1,0,1,0,0,0,1,1,0
6337,1,13,15,23,25,575/512,299/256,325/256,345/256,23/16,375/256,195/128,25/16,13/8,15/8,false,false,false,false,10,1,0,0,0,0,0,1,1,0,0,0,1,1,0
6338,3,13,15,23,25,69/64,575/512,299/256,75/64,39/32,325/256,345/256,45/32,375/256,195/128,false,false,false,false,10,0,1,0,0,0,0,1,1,0,0,0,1,1,0
6340,5,13,15,23,25,65/64,575/512,299/256,75/64,325/256,345/256,375/256,195/128,115/64,125/64,false,false,false,false,10,0,0,1,0,0,0,1,1,0,0,0,1,1,0
6344,7,13,15,23,25,575/512,299/256,161/128,325/256,345/256,175/128,91/64,375/256,195/128,105/64,false,false,false,false,10,0,0,0,1,0,0,1,1,0,0,0,1,1,0
6352,9,13,15,23,25,135/128,575/512,299/256,325/256,345/256,375/256,195/128,207/128,225/128,117/64,false,false,false,true,10,0,0,0,0,1,0,1,1,0,0,0,1,1,0
6368,11,13,15,23,25,275/256,143/128,575/512,299/256,325/256,165/128,345/256,375/256,195/128,253/128,false,false,false,false,10,0,0,0,0,0,1,1,1,0,0,0,1,1,0
6403,1,3,17,23,25,17/16,69/64,575/512,75/64,23/16,3/2,391/256,25/16,51/32,425/256,false,false,false,false,10,1,1,0,0,0,0,0,0,1,0,0,1,1,0
6405,1,5,17,23,25,17/16,575/512,5/4,85/64,23/16,391/256,25/16,425/256,115/64,125/64,false,false,false,false,10,1,0,1,0,0,0,0,0,1,0,0,1,1,0
6406,3,5,17,23,25,69/64,575/512,75/64,85/64,391/256,51/32,425/256,115/64,15/8,125/64,false,false,false,false,10,0,1,1,0,0,0,0,0,1,0,0,1,1,0
6409,1,7,17,23,25,17/16,575/512,161/128,175/128,23/16,391/256,25/16,425/256,7/4,119/64,false,false,false,false,10,1,0,0,1,0,0,0,0,1,0,0,1,1,0
6410,3,7,17,23,25,69/64,575/512,75/64,161/128,21/16,175/128,391/256,51/32,425/256,119/64,false,false,false,false,10,0,1,0,1,0,0,0,0,1,0,0,1,1,0
6412,5,7,17,23,25,35/32,575/512,161/128,85/64,175/128,391/256,425/256,115/64,119/64,125/64,false,false,false,false,10,0,0,1,1,0,0,0,0,1,0,0,1,1,0
6417,1,9,17,23,25,17/16,575/512,9/8,153/128,23/16,391/256,25/16,207/128,425/256,225/128,false,false,false,false,10,1,0,0,0,1,0,0,0,1,0,0,1,1,0
6418,3,9,17,23,25,69/64,575/512,75/64,153/128,391/256,51/32,207/128,425/256,27/16,225/128,false,false,false,false,10,0,1,0,0,1,0,0,0,1,0,0,1,1,0
6420,5,9,17,23,25,575/512,153/128,85/64,45/32,391/256,207/128,425/256,225/128,115/64,125/64,false,false,false,false,10,0,0,1,0,1,0,0,0,1,0,0,1,1,0
6424,7,9,17,23,25,575/512,153/128,161/128,175/128,391/256,207/128,425/256,225/128,119/64,63/32,false,false,false,false,10,0,0,0,1,1,0,0,0,1,0,0,1,1,0
6433,1,11,17,23,25,17/16,275/256,575/512,11/8,23/16,187/128,391/256,25/16,425/256,253/128,false,false,false,false,10,1,0,0,0,0,1,0,0,1,0,0,1,1,0
6434,3,11,17,23,25,33/32,275/256,69/64,575/512,75/64,187/128,391/256,51/32,425/256,253/128,false,false,false,false,10,0,1,0,0,0,1,0,0,1,0,0,1,1,0
6436,5,11,17,23,25,275/256,575/512,85/64,187/128,391/256,425/256,55/32,115/64,125/64,253/128,false,false,false,false,10,0,0,1,0,0,1,0,0,1,0,0,1,1,0
6440,7,11,17,23,25,275/256,575/512,77/64,161/128,175/128,187/128,391/256,425/256,119/64,253/128,false,false,false,false,10,0,0,0,1,0,1,0,0,1,0,0,1,1,0
6448,9,11,17,23,25,275/256,575/512,153/128,187/128,391/256,99/64,207/128,425/256,225/128,253/128,false,false,false,false,10,0,0,0,0,1,1,0,0,1,0,0,1,1,0
6465,1,13,17,23,25,17/16,575/512,299/256,325/256,23/16,391/256,25/16,13/8,425/256,221/128,false,false,false,false,10,1,0,0,0,0,0,1,0,1,0,0,1,1,0
6466,3,13,17,23,25,69/64,575/512,299/256,75/64,39/32,325/256,391/256,51/32,425/256,221/128,false,false,false,false,10,0,1,0,0,0,0,1,0,1,0,0,1,1,0
6468,5,13,17,23,25,65/64,575/512,299/256,325/256,85/64,391/256,425/256,221/128,115/64,125/64,false,false,false,false,10,0,0,1,0,0,0,1,0,1,0,0,1,1,0
6472,7,13,17,23,25,575/512,299/256,161/128,325/256,175/128,91/64,391/256,425/256,221/128,119/64,false,false,false,false,10,0,0,0,1,0,0,1,0,1,0,0,1,1,0
6480,9,13,17,23,25,575/512,299/256,153/128,325/256,391/256,207/128,425/256,221/128,225/128,117/64,false,false,false,false,10,0,0,0,0,1,0,1,0,1,0,0,1,1,0
6496,11,13,17,23,25,275/256,143/128,575/512,299/256,325/256,187/128,391/256,425/256,221/128,253/128,false,false,false,false,10,0,0,0,0,0,1,1,0,1,0,0,1,1,0
6529,1,15,17,23,25,17/16,575/512,345/256,23/16,375/256,391/256,25/16,425/256,15/8,255/128,false,false,false,false,10,1,0,0,0,0,0,0,1,1,0,0,1,1,0
6530,3,15,17,23,25,69/64,575/512,75/64,345/256,45/32,375/256,391/256,51/32,425/256,255/128,false,false,false,false,10,0,1,0,0,0,0,0,1,1,0,0,1,1,0
6532,5,15,17,23,25,575/512,75/64,85/64,345/256,375/256,391/256,425/256,115/64,125/64,255/128,false,false,false,false,10,0,0,1,0,0,0,0,1,1,0,0,1,1,0
6536,7,15,17,23,25,575/512,161/128,345/256,175/128,375/256,391/256,105/64,425/256,119/64,255/128,false,false,false,false,10,0,0,0,1,0,0,0,1,1,0,0,1,1,0
6544,9,15,17,23,25,135/128,575/512,153/128,345/256,375/256,391/256,207/128,425/256,225/128,255/128,false,false,false,false,10,0,0,0,0,1,0,0,1,1,0,0,1,1,0
6560,11,15,17,23,25,275/256,575/512,165/128,345/256,187/128,375/256,391/256,425/256,253/128,255/128,false,false,false,false,10,0,0,0,0,0,1,0,1,1,0,0,1,1,0
6592,13,15,17,23,25,575/512,299/256,325/256,345/256,375/256,195/128,391/256,425/256,221/128,255/128,false,false,false,false,10,0,0,0,0,0,0,1,1,1,0,0,1,1,0
6659,1,3,19,23,25,69/64,575/512,75/64,19/16,23/16,3/2,25/16,437/256,57/32,475/256,false,false,false,false,10,1,1,0,0,0,0,0,0,0,1,0,1,1,0
6661,1,5,19,23,25,575/512,19/16,5/4,23/16,95/64,25/16,437/256,115/64,475/256,125/64,false,false,false,false,10,1,0,1,0,0,0,0,0,0,1,0,1,1,0
6662,3,5,19,23,25,69/64,575/512,75/64,95/64,437/256,57/32,115/64,475/256,15/8,125/64,false,false,false,false,10,0,1,1,0,0,0,0,0,0,1,0,1,1,0
6665,1,7,19,23,25,133/128,575/512,19/16,161/128,175/128,23/16,25/16,437/256,7/4,475/256,false,false,false,false,10,1,0,0,1,0,0,0,0,0,1,0,1,1,0
6666,3,7,19,23,25,133/128,69/64,575/512,75/64,161/128,21/16,175/128,437/256,57/32,475/256,false,false,false,true,10,0,1,0,1,0,0,0,0,0,1,0,1,1,0
6668,5,7,19,23,25,133/128,35/32,575/512,161/128,175/128,95/64,437/256,115/64,475/256,125/64,false,false,false,false,10,0,0,1,1,0,0,0,0,0,1,0,1,1,0
6673,1,9,19,23,25,575/512,9/8,19/16,171/128,23/16,25/16,207/128,437/256,225/128,475/256,false,false,false,false,10,1,0,0,0,1,0,0,0,0,1,0,1,1,0
6674,3,9,19,23,25,69/64,575/512,75/64,171/128,207/128,27/16,437/256,225/128,57/32,475/256,false,false,false,false,10,0,1,0,0,1,0,0,0,0,1,0,1,1,0
6676,5,9,19,23,25,575/512,171/128,45/32,95/64,207/128,437/256,225/128,115/64,475/256,125/64,false,false,false,false,10,0,0,1,0,1,0,0,0,0,1,0,1,1,0
6680,7,9,19,23,25,133/128,575/512,161/128,171/128,175/128,207/128,437/256,225/128,475/256,63/32,false,false,false,false,10,0,0,0,1,1,0,0,0,0,1,0,1,1,0
6689,1,11,19,23,25,275/256,575/512,19/16,11/8,23/16,25/16,209/128,437/256,475/256,253/128,false,false,false,false,10,1,0,0,0,0,1,0,0,0,1,0,1,1,0
6690,3,11,19,23,25,33/32,275/256,69/64,575/512,75/64,209/128,437/256,57/32,475/256,253/128,false,false,false,false,10,0,1,0,0,0,1,0,0,0,1,0,1,1,0
6692,5,11,19,23,25,275/256,575/512,95/64,209/128,437/256,55/32,115/64,475/256,125/64,253/128,false,false,false,false,10,0,0,1,0,0,1,0,0,0,1,0,1,1,0
6696,7,11,19,23,25,133/128,275/256,575/512,77/64,161/128,175/128,209/128,437/256,475/256,253/128,false,false,false,false,10,0,0,0,1,0,1,0,0,0,1,0,1,1,0
6704,9,11,19,23,25,275/256,575/512,171/128,99/64,207/128,209/128,437/256,225/128,475/256,253/128,false,false,false,false,10,0,0,0,0,1,1,0,0,0,1,0,1,1,0
6721,1,13,19,23,25,575/512,299/256,19/16,325/256,23/16,25/16,13/8,437/256,475/256,247/128,false,false,false,false,10,1,0,0,0,0,0,1,0,0,1,0,1,1,0
6722,3,13,19,23,25,69/64,575/512,299/256,75/64,39/32,325/256,437/256,57/32,475/256,247/128,false,false,false,false,10,0,1,0,0,0,0,1,0,0,1,0,1,1,0
6724,5,13,19,23,25,65/64,575/512,299/256,325/256,95/64,437/256,115/64,475/256,247/128,125/64,false,false,false,false,10,0,0,1,0,0,0,1,0,0,1,0,1,1,0
6728,7,13,19,23,25,133/128,575/512,299/256,161/128,325/256,175/128,91/64,437/256,475/256,247/128,false,false,false,false,10,0,0,0,1,0,0,1,0,0,1,0,1,1,0
6736,9,13,19,23,25,575/512,299/256,325/256,171/128,207/128,437/256,225/128,117/64,475/256,247/128,false,false,false,false,10,0,0,0,0,1,0,1,0,0,1,0,1,1,0
6752,11,13,19,23,25,275/256,143/128,575/512,299/256,325/256,209/128,437/256,475/256,247/128,253/128,false,false,false,false,10,0,0,0,0,0,1,1,0,0,1,0,1,1,0
6785,1,15,19,23,25,285/256,575/512,19/16,345/256,23/16,375/256,25/16,437/256,475/256,15/8,false,false,false,false,10,1,0,0,0,0,0,0,1,0,1,0,1,1,0
6786,3,15,19,23,25,69/64,285/256,575/512,75/64,345/256,45/32,375/256,437/256,57/32,475/256,false,false,false,false,10,0,1,0,0,0,0,0,1,0,1,0,1,1,0
6788,5,15,19,23,25,285/256,575/512,75/64,345/256,375/256,95/64,437/256,115/64,475/256,125/64,false,false,false,false,10,0,0,1,0,0,0,0,1,0,1,0,1,1,0
6792,7,15,19,23,25,133/128,285/256,575/512,161/128,345/256,175/128,375/256,105/64,437/256,475/256,false,false,false,false,10,0,0,0,1,0,0,0,1,0,1,0,1,1,0
