id, name1, name2, name3, name4, note1, note2, note3, note4, note5, note 6, isProper, isCS, isProperWithOrigin, isCSWithOrigin, scaleSize, 1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27
4385,1,11,17,25,17/16,275/256,11/8,187/128,25/16,425/256,false,true,false,false,6,1,0,0,0,0,1,0,0,1,0,0,0,1,0
4386,3,11,17,25,33/32,275/256,75/64,187/128,51/32,425/256,false,true,false,true,6,0,1,0,0,0,1,0,0,1,0,0,0,1,0
4388,5,11,17,25,275/256,85/64,187/128,425/256,55/32,125/64,false,true,false,false,6,0,0,1,0,0,1,0,0,1,0,0,0,1,0
4392,7,11,17,25,275/256,77/64,175/128,187/128,425/256,119/64,true,true,true,true,6,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4400,9,11,17,25,275/256,153/128,187/128,99/64,425/256,225/128,false,true,false,false,6,0,0,0,0,1,1,0,0,1,0,0,0,1,0
4417,1,13,17,25,17/16,325/256,25/16,13/8,425/256,221/128,false,true,false,false,6,1,0,0,0,0,0,1,0,1,0,0,0,1,0
4418,3,13,17,25,75/64,39/32,325/256,51/32,425/256,221/128,false,true,false,true,6,0,1,0,0,0,0,1,0,1,0,0,0,1,0
4420,5,13,17,25,65/64,325/256,85/64,425/256,221/128,125/64,false,true,false,false,6,0,0,1,0,0,0,1,0,1,0,0,0,1,0
4424,7,13,17,25,325/256,175/128,91/64,425/256,221/128,119/64,false,true,false,true,6,0,0,0,1,0,0,1,0,1,0,0,0,1,0
4432,9,13,17,25,153/128,325/256,425/256,221/128,225/128,117/64,false,true,false,false,6,0,0,0,0,1,0,1,0,1,0,0,0,1,0
4448,11,13,17,25,275/256,143/128,325/256,187/128,425/256,221/128,false,true,false,true,6,0,0,0,0,0,1,1,0,1,0,0,0,1,0
4481,1,15,17,25,17/16,375/256,25/16,425/256,15/8,255/128,false,true,false,false,6,1,0,0,0,0,0,0,1,1,0,0,0,1,0
4482,3,15,17,25,75/64,45/32,375/256,51/32,425/256,255/128,false,true,false,true,6,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4484,5,15,17,25,75/64,85/64,375/256,425/256,125/64,255/128,true,true,false,false,6,0,0,1,0,0,0,0,1,1,0,0,0,1,0
4488,7,15,17,25,175/128,375/256,105/64,425/256,119/64,255/128,false,true,false,true,6,0,0,0,1,0,0,0,1,1,0,0,0,1,0
4496,9,15,17,25,135/128,153/128,375/256,425/256,225/128,255/128,false,true,false,false,6,0,0,0,0,1,0,0,1,1,0,0,0,1,0
4512,11,15,17,25,275/256,165/128,187/128,375/256,425/256,255/128,false,true,false,true,6,0,0,0,0,0,1,0,1,1,0,0,0,1,0
4544,13,15,17,25,325/256,375/256,195/128,425/256,221/128,255/128,false,true,false,true,6,0,0,0,0,0,0,1,1,1,0,0,0,1,0
4611,1,3,19,25,75/64,19/16,3/2,25/16,57/32,475/256,false,true,false,false,6,1,1,0,0,0,0,0,0,0,1,0,0,1,0
4613,1,5,19,25,19/16,5/4,95/64,25/16,475/256,125/64,true,true,false,true,6,1,0,1,0,0,0,0,0,0,1,0,0,1,0
4614,3,5,19,25,75/64,95/64,57/32,475/256,15/8,125/64,false,true,false,false,6,0,1,1,0,0,0,0,0,0,1,0,0,1,0
4617,1,7,19,25,133/128,19/16,175/128,25/16,7/4,475/256,true,true,false,false,6,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4618,3,7,19,25,133/128,75/64,21/16,175/128,57/32,475/256,false,true,false,false,6,0,1,0,1,0,0,0,0,0,1,0,0,1,0
4620,5,7,19,25,133/128,35/32,175/128,95/64,475/256,125/64,false,true,false,true,6,0,0,1,1,0,0,0,0,0,1,0,0,1,0
4625,1,9,19,25,9/8,19/16,171/128,25/16,225/128,475/256,false,true,false,true,6,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4626,3,9,19,25,75/64,171/128,27/16,225/128,57/32,475/256,false,true,false,false,6,0,1,0,0,1,0,0,0,0,1,0,0,1,0
4628,5,9,19,25,171/128,45/32,95/64,225/128,475/256,125/64,false,true,false,true,6,0,0,1,0,1,0,0,0,0,1,0,0,1,0
4632,7,9,19,25,133/128,171/128,175/128,225/128,475/256,63/32,false,true,false,false,6,0,0,0,1,1,0,0,0,0,1,0,0,1,0
4641,1,11,19,25,275/256,19/16,11/8,25/16,209/128,475/256,true,true,false,false,6,1,0,0,0,0,1,0,0,0,1,0,0,1,0
4642,3,11,19,25,33/32,275/256,75/64,209/128,57/32,475/256,false,true,false,true,6,0,1,0,0,0,1,0,0,0,1,0,0,1,0
4644,5,11,19,25,275/256,95/64,209/128,55/32,475/256,125/64,false,true,false,false,6,0,0,1,0,0,1,0,0,0,1,0,0,1,0
4648,7,11,19,25,133/128,275/256,77/64,175/128,209/128,475/256,false,true,false,false,6,0,0,0,1,0,1,0,0,0,1,0,0,1,0
4656,9,11,19,25,275/256,171/128,99/64,209/128,225/128,475/256,false,true,false,false,6,0,0,0,0,1,1,0,0,0,1,0,0,1,0
4673,1,13,19,25,19/16,325/256,25/16,13/8,475/256,247/128,false,true,false,false,6,1,0,0,0,0,0,1,0,0,1,0,0,1,0
4674,3,13,19,25,75/64,39/32,325/256,57/32,475/256,247/128,false,true,false,true,6,0,1,0,0,0,0,1,0,0,1,0,0,1,0
4676,5,13,19,25,65/64,325/256,95/64,475/256,247/128,125/64,false,true,false,false,6,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4680,7,13,19,25,133/128,325/256,175/128,91/64,475/256,247/128,false,true,false,false,6,0,0,0,1,0,0,1,0,0,1,0,0,1,0
4688,9,13,19,25,325/256,171/128,225/128,117/64,475/256,247/128,false,true,false,false,6,0,0,0,0,1,0,1,0,0,1,0,0,1,0
4704,11,13,19,25,275/256,143/128,325/256,209/128,475/256,247/128,false,true,false,true,6,0,0,0,0,0,1,1,0,0,1,0,0,1,0
4737,1,15,19,25,285/256,19/16,375/256,25/16,475/256,15/8,false,true,false,false,6,1,0,0,0,0,0,0,1,0,1,0,0,1,0
4738,3,15,19,25,285/256,75/64,45/32,375/256,57/32,475/256,true,true,false,false,6,0,1,0,0,0,0,0,1,0,1,0,0,1,0
4740,5,15,19,25,285/256,75/64,375/256,95/64,475/256,125/64,false,true,false,true,6,0,0,1,0,0,0,0,1,0,1,0,0,1,0
4744,7,15,19,25,133/128,285/256,175/128,375/256,105/64,475/256,false,true,false,false,6,0,0,0,1,0,0,0,1,0,1,0,0,1,0
4752,9,15,19,25,135/128,285/256,171/128,375/256,225/128,475/256,false,false,false,false,6,0,0,0,0,1,0,0,1,0,1,0,0,1,0
4768,11,15,19,25,275/256,285/256,165/128,375/256,209/128,475/256,true,true,false,false,6,0,0,0,0,0,1,0,1,0,1,0,0,1,0
4800,13,15,19,25,285/256,325/256,375/256,195/128,475/256,247/128,false,true,false,false,6,0,0,0,0,0,0,1,1,0,1,0,0,1,0
4865,1,17,19,25,17/16,19/16,323/256,25/16,425/256,475/256,false,true,false,true,6,1,0,0,0,0,0,0,0,1,1,0,0,1,0
4866,3,17,19,25,75/64,323/256,51/32,425/256,57/32,475/256,false,true,false,false,6,0,1,0,0,0,0,0,0,1,1,0,0,1,0
4868,5,17,19,25,323/256,85/64,95/64,425/256,475/256,125/64,false,true,false,true,6,0,0,1,0,0,0,0,0,1,1,0,0,1,0
4872,7,17,19,25,133/128,323/256,175/128,425/256,475/256,119/64,false,true,false,false,6,0,0,0,1,0,0,0,0,1,1,0,0,1,0
4880,9,17,19,25,153/128,323/256,171/128,425/256,225/128,475/256,false,true,false,true,6,0,0,0,0,1,0,0,0,1,1,0,0,1,0
4896,11,17,19,25,275/256,323/256,187/128,209/128,425/256,475/256,false,true,false,false,6,0,0,0,0,0,1,0,0,1,1,0,0,1,0
4928,13,17,19,25,323/256,325/256,425/256,221/128,475/256,247/128,false,true,false,false,6,0,0,0,0,0,0,1,0,1,1,0,0,1,0
4992,15,17,19,25,285/256,323/256,375/256,425/256,475/256,255/128,true,true,false,false,6,0,0,0,0,0,0,0,1,1,1,0,0,1,0
5123,1,3,21,25,525/512,75/64,21/16,3/2,25/16,63/32,false,true,false,false,6,1,1,0,0,0,0,0,0,0,0,1,0,1,0
5125,1,5,21,25,525/512,5/4,21/16,25/16,105/64,125/64,true,true,false,false,6,1,0,1,0,0,0,0,0,0,0,1,0,1,0
5126,3,5,21,25,525/512,75/64,105/64,15/8,125/64,63/32,false,true,false,false,6,0,1,1,0,0,0,0,0,0,0,1,0,1,0
5129,1,7,21,25,525/512,147/128,21/16,175/128,25/16,7/4,true,true,true,true,6,1,0,0,1,0,0,0,0,0,0,1,0,1,0
5130,3,7,21,25,525/512,147/128,75/64,21/16,175/128,63/32,false,true,false,false,6,0,1,0,1,0,0,0,0,0,0,1,0,1,0
5132,5,7,21,25,525/512,35/32,147/128,175/128,105/64,125/64,false,true,false,false,6,0,0,1,1,0,0,0,0,0,0,1,0,1,0
5137,1,9,21,25,525/512,9/8,21/16,189/128,25/16,225/128,true,true,false,false,6,1,0,0,0,1,0,0,0,0,0,1,0,1,0
5138,3,9,21,25,525/512,75/64,189/128,27/16,225/128,63/32,false,true,false,false,6,0,1,0,0,1,0,0,0,0,0,1,0,1,0
5140,5,9,21,25,525/512,45/32,189/128,105/64,225/128,125/64,false,true,false,false,6,0,0,1,0,1,0,0,0,0,0,1,0,1,0
5144,7,9,21,25,525/512,147/128,175/128,189/128,225/128,63/32,false,true,false,true,6,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5153,1,11,21,25,525/512,275/256,21/16,11/8,25/16,231/128,false,true,false,false,6,1,0,0,0,0,1,0,0,0,0,1,0,1,0
5154,3,11,21,25,525/512,33/32,275/256,75/64,231/128,63/32,false,true,false,false,6,0,1,0,0,0,1,0,0,0,0,1,0,1,0
5156,5,11,21,25,525/512,275/256,105/64,55/32,231/128,125/64,false,true,false,false,6,0,0,1,0,0,1,0,0,0,0,1,0,1,0
5160,7,11,21,25,525/512,275/256,147/128,77/64,175/128,231/128,false,true,false,false,6,0,0,0,1,0,1,0,0,0,0,1,0,1,0
5168,9,11,21,25,525/512,275/256,189/128,99/64,225/128,231/128,false,true,false,false,6,0,0,0,0,1,1,0,0,0,0,1,0,1,0
5185,1,13,21,25,525/512,273/256,325/256,21/16,25/16,13/8,false,true,false,false,6,1,0,0,0,0,0,1,0,0,0,1,0,1,0
5186,3,13,21,25,525/512,273/256,75/64,39/32,325/256,63/32,false,true,false,false,6,0,1,0,0,0,0,1,0,0,0,1,0,1,0
5188,5,13,21,25,65/64,525/512,273/256,325/256,105/64,125/64,false,true,false,false,6,0,0,1,0,0,0,1,0,0,0,1,0,1,0
5192,7,13,21,25,525/512,273/256,147/128,325/256,175/128,91/64,false,true,false,true,6,0,0,0,1,0,0,1,0,0,0,1,0,1,0
5200,9,13,21,25,525/512,273/256,325/256,189/128,225/128,117/64,false,true,false,true,6,0,0,0,0,1,0,1,0,0,0,1,0,1,0
5216,11,13,21,25,525/512,273/256,275/256,143/128,325/256,231/128,false,true,false,false,6,0,0,0,0,0,1,1,0,0,0,1,0,1,0
5249,1,15,21,25,525/512,315/256,21/16,375/256,25/16,15/8,false,true,false,true,6,1,0,0,0,0,0,0,1,0,0,1,0,1,0
5250,3,15,21,25,525/512,75/64,315/256,45/32,375/256,63/32,false,true,false,false,6,0,1,0,0,0,0,0,1,0,0,1,0,1,0
5252,5,15,21,25,525/512,75/64,315/256,375/256,105/64,125/64,false,true,false,false,6,0,0,1,0,0,0,0,1,0,0,1,0,1,0
5256,7,15,21,25,525/512,147/128,315/256,175/128,375/256,105/64,false,true,false,true,6,0,0,0,1,0,0,0,1,0,0,1,0,1,0
5264,9,15,21,25,525/512,135/128,315/256,375/256,189/128,225/128,true,true,false,false,6,0,0,0,0,1,0,0,1,0,0,1,0,1,0
5280,11,15,21,25,525/512,275/256,315/256,165/128,375/256,231/128,false,true,false,false,6,0,0,0,0,0,1,0,1,0,0,1,0,1,0
5312,13,15,21,25,525/512,273/256,315/256,325/256,375/256,195/128,false,true,false,true,6,0,0,0,0,0,0,1,1,0,0,1,0,1,0
5377,1,17,21,25,525/512,17/16,21/16,357/256,25/16,425/256,false,true,false,false,6,1,0,0,0,0,0,0,0,1,0,1,0,1,0
5378,3,17,21,25,525/512,75/64,357/256,51/32,425/256,63/32,false,true,false,false,6,0,1,0,0,0,0,0,0,1,0,1,0,1,0
5380,5,17,21,25,525/512,85/64,357/256,105/64,425/256,125/64,false,true,false,false,6,0,0,1,0,0,0,0,0,1,0,1,0,1,0
5384,7,17,21,25,525/512,147/128,175/128,357/256,425/256,119/64,true,true,false,true,6,0,0,0,1,0,0,0,0,1,0,1,0,1,0
5392,9,17,21,25,525/512,153/128,357/256,189/128,425/256,225/128,false,true,false,false,6,0,0,0,0,1,0,0,0,1,0,1,0,1,0
5408,11,17,21,25,525/512,275/256,357/256,187/128,425/256,231/128,false,true,false,false,6,0,0,0,0,0,1,0,0,1,0,1,0,1,0
5440,13,17,21,25,525/512,273/256,325/256,357/256,425/256,221/128,false,true,false,true,6,0,0,0,0,0,0,1,0,1,0,1,0,1,0
5504,15,17,21,25,525/512,315/256,357/256,375/256,425/256,255/128,false,true,false,true,6,0,0,0,0,0,0,0,1,1,0,1,0,1,0
5633,1,19,21,25,525/512,19/16,21/16,399/256,25/16,475/256,true,true,false,false,6,1,0,0,0,0,0,0,0,0,1,1,0,1,0
5634,3,19,21,25,525/512,75/64,399/256,57/32,475/256,63/32,false,true,false,false,6,0,1,0,0,0,0,0,0,0,1,1,0,1,0
5636,5,19,21,25,525/512,95/64,399/256,105/64,475/256,125/64,false,true,false,false,6,0,0,1,0,0,0,0,0,0,1,1,0,1,0
5640,7,19,21,25,525/512,133/128,147/128,175/128,399/256,475/256,false,true,false,false,6,0,0,0,1,0,0,0,0,0,1,1,0,1,0
5648,9,19,21,25,525/512,171/128,189/128,399/256,225/128,475/256,false,true,false,false,6,0,0,0,0,1,0,0,0,0,1,1,0,1,0
5664,11,19,21,25,525/512,275/256,399/256,209/128,231/128,475/256,false,true,false,false,6,0,0,0,0,0,1,0,0,0,1,1,0,1,0
5696,13,19,21,25,525/512,273/256,325/256,399/256,475/256,247/128,false,true,false,true,6,0,0,0,0,0,0,1,0,0,1,1,0,1,0
5760,15,19,21,25,525/512,285/256,315/256,375/256,399/256,475/256,true,true,false,false,6,0,0,0,0,0,0,0,1,0,1,1,0,1,0
5888,17,19,21,25,525/512,323/256,357/256,399/256,425/256,475/256,false,true,false,false,6,0,0,0,0,0,0,0,0,1,1,1,0,1,0
6147,1,3,23,25,69/64,575/512,75/64,23/16,3/2,25/16,false,true,false,false,6,1,1,0,0,0,0,0,0,0,0,0,1,1,0
6149,1,5,23,25,575/512,5/4,23/16,25/16,115/64,125/64,true,true,false,false,6,1,0,1,0,0,0,0,0,0,0,0,1,1,0
6150,3,5,23,25,69/64,575/512,75/64,115/64,15/8,125/64,false,true,false,true,6,0,1,1,0,0,0,0,0,0,0,0,1,1,0
6153,1,7,23,25,575/512,161/128,175/128,23/16,25/16,7/4,false,true,false,false,6,1,0,0,1,0,0,0,0,0,0,0,1,1,0
6154,3,7,23,25,69/64,575/512,75/64,161/128,21/16,175/128,false,true,false,true,6,0,1,0,1,0,0,0,0,0,0,0,1,1,0
6156,5,7,23,25,35/32,575/512,161/128,175/128,115/64,125/64,false,true,false,false,6,0,0,1,1,0,0,0,0,0,0,0,1,1,0
6161,1,9,23,25,575/512,9/8,23/16,25/16,207/128,225/128,false,true,false,false,6,1,0,0,0,1,0,0,0,0,0,0,1,1,0
6162,3,9,23,25,69/64,575/512,75/64,207/128,27/16,225/128,false,true,false,true,6,0,1,0,0,1,0,0,0,0,0,0,1,1,0
6164,5,9,23,25,575/512,45/32,207/128,225/128,115/64,125/64,false,true,false,false,6,0,0,1,0,1,0,0,0,0,0,0,1,1,0
6168,7,9,23,25,575/512,161/128,175/128,207/128,225/128,63/32,true,true,false,true,6,0,0,0,1,1,0,0,0,0,0,0,1,1,0
6177,1,11,23,25,275/256,575/512,11/8,23/16,25/16,253/128,false,true,false,false,6,1,0,0,0,0,1,0,0,0,0,0,1,1,0
6178,3,11,23,25,33/32,275/256,69/64,575/512,75/64,253/128,false,true,false,false,6,0,1,0,0,0,1,0,0,0,0,0,1,1,0
6180,5,11,23,25,275/256,575/512,55/32,115/64,125/64,253/128,false,true,false,false,6,0,0,1,0,0,1,0,0,0,0,0,1,1,0
6184,7,11,23,25,275/256,575/512,77/64,161/128,175/128,253/128,false,true,false,false,6,0,0,0,1,0,1,0,0,0,0,0,1,1,0
6192,9,11,23,25,275/256,575/512,99/64,207/128,225/128,253/128,false,true,false,false,6,0,0,0,0,1,1,0,0,0,0,0,1,1,0
6209,1,13,23,25,575/512,299/256,325/256,23/16,25/16,13/8,false,true,false,false,6,1,0,0,0,0,0,1,0,0,0,0,1,1,0
6210,3,13,23,25,69/64,575/512,299/256,75/64,39/32,325/256,false,true,false,true,6,0,1,0,0,0,0,1,0,0,0,0,1,1,0
6212,5,13,23,25,65/64,575/512,299/256,325/256,115/64,125/64,false,true,false,false,6,0,0,1,0,0,0,1,0,0,0,0,1,1,0
6216,7,13,23,25,575/512,299/256,161/128,325/256,175/128,91/64,false,true,false,true,6,0,0,0,1,0,0,1,0,0,0,0,1,1,0
6224,9,13,23,25,575/512,299/256,325/256,207/128,225/128,117/64,false,true,false,true,6,0,0,0,0,1,0,1,0,0,0,0,1,1,0
6240,11,13,23,25,275/256,143/128,575/512,299/256,325/256,253/128,false,true,false,false,6,0,0,0,0,0,1,1,0,0,0,0,1,1,0
6273,1,15,23,25,575/512,345/256,23/16,375/256,25/16,15/8,false,true,false,true,6,1,0,0,0,0,0,0,1,0,0,0,1,1,0
6274,3,15,23,25,69/64,575/512,75/64,345/256,45/32,375/256,false,true,false,true,6,0,1,0,0,0,0,0,1,0,0,0,1,1,0
6276,5,15,23,25,575/512,75/64,345/256,375/256,115/64,125/64,false,true,false,false,6,0,0,1,0,0,0,0,1,0,0,0,1,1,0
6280,7,15,23,25,575/512,161/128,345/256,175/128,375/256,105/64,false,true,false,true,6,0,0,0,1,0,0,0,1,0,0,0,1,1,0
6288,9,15,23,25,135/128,575/512,345/256,375/256,207/128,225/128,true,false,false,false,6,0,0,0,0,1,0,0,1,0,0,0,1,1,0
6304,11,15,23,25,275/256,575/512,165/128,345/256,375/256,253/128,false,true,false,false,6,0,0,0,0,0,1,0,1,0,0,0,1,1,0
6336,13,15,23,25,575/512,299/256,325/256,345/256,375/256,195/128,false,true,false,true,6,0,0,0,0,0,0,1,1,0,0,0,1,1,0
6401,1,17,23,25,17/16,575/512,23/16,391/256,25/16,425/256,false,true,false,false,6,1,0,0,0,0,0,0,0,1,0,0,1,1,0
6402,3,17,23,25,69/64,575/512,75/64,391/256,51/32,425/256,false,true,false,true,6,0,1,0,0,0,0,0,0,1,0,0,1,1,0
6404,5,17,23,25,575/512,85/64,391/256,425/256,115/64,125/64,false,true,false,false,6,0,0,1,0,0,0,0,0,1,0,0,1,1,0
6408,7,17,23,25,575/512,161/128,175/128,391/256,425/256,119/64,false,true,true,true,6,0,0,0,1,0,0,0,0,1,0,0,1,1,0
6416,9,17,23,25,575/512,153/128,391/256,207/128,425/256,225/128,false,true,false,false,6,0,0,0,0,1,0,0,0,1,0,0,1,1,0
6432,11,17,23,25,275/256,575/512,187/128,391/256,425/256,253/128,false,true,false,false,6,0,0,0,0,0,1,0,0,1,0,0,1,1,0
6464,13,17,23,25,575/512,299/256,325/256,391/256,425/256,221/128,false,true,false,true,6,0,0,0,0,0,0,1,0,1,0,0,1,1,0
6528,15,17,23,25,575/512,345/256,375/256,391/256,425/256,255/128,false,true,false,true,6,0,0,0,0,0,0,0,1,1,0,0,1,1,0
6657,1,19,23,25,575/512,19/16,23/16,25/16,437/256,475/256,false,true,false,false,6,1,0,0,0,0,0,0,0,0,1,0,1,1,0
6658,3,19,23,25,69/64,575/512,75/64,437/256,57/32,475/256,false,true,false,true,6,0,1,0,0,0,0,0,0,0,1,0,1,1,0
6660,5,19,23,25,575/512,95/64,437/256,115/64,475/256,125/64,false,true,false,false,6,0,0,1,0,0,0,0,0,0,1,0,1,1,0
6664,7,19,23,25,133/128,575/512,161/128,175/128,437/256,475/256,false,true,false,false,6,0,0,0,1,0,0,0,0,0,1,0,1,1,0
6672,9,19,23,25,575/512,171/128,207/128,437/256,225/128,475/256,false,true,false,false,6,0,0,0,0,1,0,0,0,0,1,0,1,1,0
6688,11,19,23,25,275/256,575/512,209/128,437/256,475/256,253/128,false,true,false,false,6,0,0,0,0,0,1,0,0,0,1,0,1,1,0
6720,13,19,23,25,575/512,299/256,325/256,437/256,475/256,247/128,false,true,false,true,6,0,0,0,0,0,0,1,0,0,1,0,1,1,0
6784,15,19,23,25,285/256,575/512,345/256,375/256,437/256,475/256,true,true,false,false,6,0,0,0,0,0,0,0,1,0,1,0,1,1,0
6912,17,19,23,25,575/512,323/256,391/256,425/256,437/256,475/256,false,true,false,false,6,0,0,0,0,0,0,0,0,1,1,0,1,1,0
7169,1,21,23,25,525/512,575/512,21/16,23/16,25/16,483/256,false,true,false,false,6,1,0,0,0,0,0,0,0,0,0,1,1,1,0
7170,3,21,23,25,525/512,69/64,575/512,75/64,483/256,63/32,false,true,false,false,6,0,1,0,0,0,0,0,0,0,0,1,1,1,0
7172,5,21,23,25,525/512,575/512,105/64,115/64,483/256,125/64,false,true,false,false,6,0,0,1,0,0,0,0,0,0,0,1,1,1,0
7176,7,21,23,25,525/512,575/512,147/128,161/128,175/128,483/256,false,true,false,false,6,0,0,0,1,0,0,0,0,0,0,1,1,1,0
7184,9,21,23,25,525/512,575/512,189/128,207/128,225/128,483/256,false,true,false,false,6,0,0,0,0,1,0,0,0,0,0,1,1,1,0
7200,11,21,23,25,525/512,275/256,575/512,231/128,483/256,253/128,false,true,false,true,6,0,0,0,0,0,1,0,0,0,0,1,1,1,0
7232,13,21,23,25,525/512,273/256,575/512,299/256,325/256,483/256,false,true,false,false,6,0,0,0,0,0,0,1,0,0,0,1,1,1,0
7296,15,21,23,25,525/512,575/512,315/256,345/256,375/256,483/256,false,true,false,false,6,0,0,0,0,0,0,0,1,0,0,1,1,1,0
7424,17,21,23,25,525/512,575/512,357/256,391/256,425/256,483/256,false,true,false,false,6,0,0,0,0,0,0,0,0,1,0,1,1,1,0
7680,19,21,23,25,525/512,575/512,399/256,437/256,475/256,483/256,false,true,false,false,6,0,0,0,0,0,0,0,0,0,1,1,1,1,0
8199,1,3,5,27,135/128,5/4,81/64,3/2,27/16,15/8,true,true,false,false,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1
8203,1,3,7,27,81/64,21/16,189/128,3/2,27/16,7/4,false,true,false,false,6,1,1,0,1,0,0,0,0,0,0,0,0,0,1
8205,1,5,7,27,135/128,35/32,5/4,189/128,27/16,7/4,false,true,false,true,6,1,0,1,1,0,0,0,0,0,0,0,0,0,1
8206,3,5,7,27,135/128,35/32,81/64,21/16,189/128,15/8,false,true,false,false,6,0,1,1,1,0,0,0,0,0,0,0,0,0,1
8211,1,3,9,27,9/8,81/64,3/2,27/16,243/128,null/null,true,true,true,false,5,1,1,0,0,1,0,0,0,0,0,0,0,0,1
8213,1,5,9,27,135/128,9/8,5/4,45/32,27/16,243/128,false,true,false,false,6,1,0,1,0,1,0,0,0,0,0,0,0,0,1
8214,3,5,9,27,135/128,81/64,45/32,27/16,15/8,243/128,false,true,false,false,6,0,1,1,0,1,0,0,0,0,0,0,0,0,1
8217,1,7,9,27,9/8,189/128,27/16,7/4,243/128,63/32,false,true,false,false,6,1,0,0,1,1,0,0,0,0,0,0,0,0,1
8218,3,7,9,27,81/64,21/16,189/128,27/16,243/128,63/32,false,false,false,true,6,0,1,0,1,1,0,0,0,0,0,0,0,0,1
8220,5,7,9,27,135/128,35/32,45/32,189/128,243/128,63/32,false,true,false,true,6,0,0,1,1,1,0,0,0,0,0,0,0,0,1
8227,1,3,11,27,33/32,297/256,81/64,11/8,3/2,27/16,false,true,false,false,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1
8229,1,5,11,27,135/128,297/256,5/4,11/8,27/16,55/32,false,true,false,false,6,1,0,1,0,0,1,0,0,0,0,0,0,0,1
8230,3,5,11,27,33/32,135/128,297/256,81/64,55/32,15/8,false,true,false,false,6,0,1,1,0,0,1,0,0,0,0,0,0,0,1
8233,1,7,11,27,297/256,77/64,11/8,189/128,27/16,7/4,false,true,false,true,6,1,0,0,1,0,1,0,0,0,0,0,0,0,1
8234,3,7,11,27,33/32,297/256,77/64,81/64,21/16,189/128,false,true,false,true,6,0,1,0,1,0,1,0,0,0,0,0,0,0,1
8236,5,7,11,27,135/128,35/32,297/256,77/64,189/128,55/32,false,true,false,false,6,0,0,1,1,0,1,0,0,0,0,0,0,0,1
8241,1,9,11,27,9/8,297/256,11/8,99/64,27/16,243/128,true,true,false,false,6,1,0,0,0,1,1,0,0,0,0,0,0,0,1
8242,3,9,11,27,33/32,297/256,81/64,99/64,27/16,243/128,true,false,false,false,6,0,1,0,0,1,1,0,0,0,0,0,0,0,1
8244,5,9,11,27,135/128,297/256,45/32,99/64,55/32,243/128,true,true,false,false,6,0,0,1,0,1,1,0,0,0,0,0,0,0,1
8248,7,9,11,27,297/256,77/64,189/128,99/64,243/128,63/32,false,true,false,true,6,0,0,0,1,1,1,0,0,0,0,0,0,0,1
8259,1,3,13,27,39/32,81/64,351/256,3/2,13/8,27/16,false,true,false,false,6,1,1,0,0,0,0,1,0,0,0,0,0,0,1
8261,1,5,13,27,65/64,135/128,5/4,351/256,13/8,27/16,false,true,false,true,6,1,0,1,0,0,0,1,0,0,0,0,0,0,1
8262,3,5,13,27,65/64,135/128,39/32,81/64,351/256,15/8,false,true,false,false,6,0,1,1,0,0,0,1,0,0,0,0,0,0,1
8265,1,7,13,27,351/256,91/64,189/128,13/8,27/16,7/4,false,true,false,false,6,1,0,0,1,0,0,1,0,0,0,0,0,0,1
8266,3,7,13,27,39/32,81/64,21/16,351/256,91/64,189/128,false,true,false,true,6,0,1,0,1,0,0,1,0,0,0,0,0,0,1
8268,5,7,13,27,65/64,135/128,35/32,351/256,91/64,189/128,false,true,false,true,6,0,0,1,1,0,0,1,0,0,0,0,0,0,1
8273,1,9,13,27,9/8,351/256,13/8,27/16,117/64,243/128,false,true,false,false,6,1,0,0,0,1,0,1,0,0,0,0,0,0,1
8274,3,9,13,27,39/32,81/64,351/256,27/16,117/64,243/128,false,true,false,false,6,0,1,0,0,1,0,1,0,0,0,0,0,0,1
8276,5,9,13,27,65/64,135/128,351/256,45/32,117/64,243/128,false,true,false,true,6,0,0,1,0,1,0,1,0,0,0,0,0,0,1
8280,7,9,13,27,351/256,91/64,189/128,117/64,243/128,63/32,false,true,false,true,6,0,0,0,1,1,0,1,0,0,0,0,0,0,1
8289,1,11,13,27,143/128,297/256,351/256,11/8,13/8,27/16,false,true,false,false,6,1,0,0,0,0,1,1,0,0,0,0,0,0,1
8290,3,11,13,27,33/32,143/128,297/256,39/32,81/64,351/256,false,true,false,true,6,0,1,0,0,0,1,1,0,0,0,0,0,0,1
8292,5,11,13,27,65/64,135/128,143/128,297/256,351/256,55/32,false,true,false,false,6,0,0,1,0,0,1,1,0,0,0,0,0,0,1
8296,7,11,13,27,143/128,297/256,77/64,351/256,91/64,189/128,false,true,false,true,6,0,0,0,1,0,1,1,0,0,0,0,0,0,1
8304,9,11,13,27,143/128,297/256,351/256,99/64,117/64,243/128,false,true,false,true,6,0,0,0,0,1,1,1,0,0,0,0,0,0,1
8323,1,3,15,27,81/64,45/32,3/2,405/256,27/16,15/8,false,true,false,true,6,1,1,0,0,0,0,0,1,0,0,0,0,0,1
