id, name1, name2, name3, name4, name5, name6, note1, note2, note3, note4, note5, note 6, note7, note8, note9, note10, note11, note12, note13, note14, note15, isProper, isCS, isProperWithOrigin, isCSWithOrigin, scaleSize, 1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27
8997,1,5,11,17,19,27,513/512,135/128,17/16,297/256,19/16,5/4,323/256,85/64,11/8,187/128,95/64,209/128,27/16,55/32,459/256,false,false,false,false,15,1,0,1,0,0,1,0,0,1,1,0,0,0,1
8998,3,5,11,17,19,27,513/512,33/32,135/128,297/256,323/256,81/64,85/64,187/128,95/64,51/32,209/128,55/32,57/32,459/256,15/8,false,false,false,false,15,0,1,1,0,0,1,0,0,1,1,0,0,0,1
9001,1,7,11,17,19,27,513/512,133/128,17/16,297/256,19/16,77/64,323/256,11/8,187/128,189/128,209/128,27/16,7/4,459/256,119/64,false,false,false,false,15,1,0,0,1,0,1,0,0,1,1,0,0,0,1
9002,3,7,11,17,19,27,513/512,33/32,133/128,297/256,77/64,323/256,81/64,21/16,187/128,189/128,51/32,209/128,57/32,459/256,119/64,false,false,false,false,15,0,1,0,1,0,1,0,0,1,1,0,0,0,1
9004,5,7,11,17,19,27,513/512,133/128,135/128,35/32,297/256,77/64,323/256,85/64,187/128,189/128,95/64,209/128,55/32,459/256,119/64,false,false,false,false,15,0,0,1,1,0,1,0,0,1,1,0,0,0,1
9009,1,9,11,17,19,27,513/512,17/16,9/8,297/256,19/16,153/128,323/256,171/128,11/8,187/128,99/64,209/128,27/16,459/256,243/128,false,false,false,false,15,1,0,0,0,1,1,0,0,1,1,0,0,0,1
9010,3,9,11,17,19,27,513/512,33/32,297/256,153/128,323/256,81/64,171/128,187/128,99/64,51/32,209/128,27/16,57/32,459/256,243/128,false,false,false,false,15,0,1,0,0,1,1,0,0,1,1,0,0,0,1
9012,5,9,11,17,19,27,513/512,135/128,297/256,153/128,323/256,85/64,171/128,45/32,187/128,95/64,99/64,209/128,55/32,459/256,243/128,false,false,false,false,15,0,0,1,0,1,1,0,0,1,1,0,0,0,1
9016,7,9,11,17,19,27,513/512,133/128,297/256,153/128,77/64,323/256,171/128,187/128,189/128,99/64,209/128,459/256,119/64,243/128,63/32,false,false,false,false,15,0,0,0,1,1,1,0,0,1,1,0,0,0,1
9027,1,3,13,17,19,27,513/512,17/16,19/16,39/32,323/256,81/64,351/256,3/2,51/32,13/8,27/16,221/128,57/32,459/256,247/128,false,false,false,false,15,1,1,0,0,0,0,1,0,1,1,0,0,0,1
9029,1,5,13,17,19,27,513/512,65/64,135/128,17/16,19/16,5/4,323/256,85/64,351/256,95/64,13/8,27/16,221/128,459/256,247/128,false,false,false,false,15,1,0,1,0,0,0,1,0,1,1,0,0,0,1
9030,3,5,13,17,19,27,513/512,65/64,135/128,39/32,323/256,81/64,85/64,351/256,95/64,51/32,221/128,57/32,459/256,15/8,247/128,false,false,false,false,15,0,1,1,0,0,0,1,0,1,1,0,0,0,1
9033,1,7,13,17,19,27,513/512,133/128,17/16,19/16,323/256,351/256,91/64,189/128,13/8,27/16,221/128,7/4,459/256,119/64,247/128,false,false,false,false,15,1,0,0,1,0,0,1,0,1,1,0,0,0,1
9034,3,7,13,17,19,27,513/512,133/128,39/32,323/256,81/64,21/16,351/256,91/64,189/128,51/32,221/128,57/32,459/256,119/64,247/128,false,false,false,false,15,0,1,0,1,0,0,1,0,1,1,0,0,0,1
9036,5,7,13,17,19,27,513/512,65/64,133/128,135/128,35/32,323/256,85/64,351/256,91/64,189/128,95/64,221/128,459/256,119/64,247/128,false,false,false,false,15,0,0,1,1,0,0,1,0,1,1,0,0,0,1
9041,1,9,13,17,19,27,513/512,17/16,9/8,19/16,153/128,323/256,171/128,351/256,13/8,27/16,221/128,459/256,117/64,243/128,247/128,false,false,false,false,15,1,0,0,0,1,0,1,0,1,1,0,0,0,1
9042,3,9,13,17,19,27,513/512,153/128,39/32,323/256,81/64,171/128,351/256,51/32,27/16,221/128,57/32,459/256,117/64,243/128,247/128,false,false,false,false,15,0,1,0,0,1,0,1,0,1,1,0,0,0,1
9044,5,9,13,17,19,27,513/512,65/64,135/128,153/128,323/256,85/64,171/128,351/256,45/32,95/64,221/128,459/256,117/64,243/128,247/128,false,false,false,false,15,0,0,1,0,1,0,1,0,1,1,0,0,0,1
9048,7,9,13,17,19,27,513/512,133/128,153/128,323/256,171/128,351/256,91/64,189/128,221/128,459/256,117/64,119/64,243/128,247/128,63/32,false,false,false,false,15,0,0,0,1,1,0,1,0,1,1,0,0,0,1
9057,1,11,13,17,19,27,513/512,17/16,143/128,297/256,19/16,323/256,351/256,11/8,187/128,13/8,209/128,27/16,221/128,459/256,247/128,false,false,false,false,15,1,0,0,0,0,1,1,0,1,1,0,0,0,1
9058,3,11,13,17,19,27,513/512,33/32,143/128,297/256,39/32,323/256,81/64,351/256,187/128,51/32,209/128,221/128,57/32,459/256,247/128,false,false,false,false,15,0,1,0,0,0,1,1,0,1,1,0,0,0,1
9060,5,11,13,17,19,27,513/512,65/64,135/128,143/128,297/256,323/256,85/64,351/256,187/128,95/64,209/128,55/32,221/128,459/256,247/128,false,false,false,false,15,0,0,1,0,0,1,1,0,1,1,0,0,0,1
9064,7,11,13,17,19,27,513/512,133/128,143/128,297/256,77/64,323/256,351/256,91/64,187/128,189/128,209/128,221/128,459/256,119/64,247/128,false,false,false,false,15,0,0,0,1,0,1,1,0,1,1,0,0,0,1
9072,9,11,13,17,19,27,513/512,143/128,297/256,153/128,323/256,171/128,351/256,187/128,99/64,209/128,221/128,459/256,117/64,243/128,247/128,false,false,false,false,15,0,0,0,0,1,1,1,0,1,1,0,0,0,1
9091,1,3,15,17,19,27,513/512,17/16,285/256,19/16,323/256,81/64,45/32,3/2,405/256,51/32,27/16,57/32,459/256,15/8,255/128,false,false,false,false,15,1,1,0,0,0,0,0,1,1,1,0,0,0,1
9093,1,5,15,17,19,27,513/512,135/128,17/16,285/256,75/64,19/16,5/4,323/256,85/64,95/64,405/256,27/16,459/256,15/8,255/128,false,false,false,false,15,1,0,1,0,0,0,0,1,1,1,0,0,0,1
9094,3,5,15,17,19,27,513/512,135/128,285/256,75/64,323/256,81/64,85/64,45/32,95/64,405/256,51/32,57/32,459/256,15/8,255/128,false,false,false,false,15,0,1,1,0,0,0,0,1,1,1,0,0,0,1
9097,1,7,15,17,19,27,513/512,133/128,17/16,285/256,19/16,323/256,189/128,405/256,105/64,27/16,7/4,459/256,119/64,15/8,255/128,false,false,false,false,15,1,0,0,1,0,0,0,1,1,1,0,0,0,1
9098,3,7,15,17,19,27,513/512,133/128,285/256,323/256,81/64,21/16,45/32,189/128,405/256,51/32,105/64,57/32,459/256,119/64,255/128,false,false,false,false,15,0,1,0,1,0,0,0,1,1,1,0,0,0,1
9100,5,7,15,17,19,27,513/512,133/128,135/128,35/32,285/256,75/64,323/256,85/64,189/128,95/64,405/256,105/64,459/256,119/64,255/128,false,false,false,false,15,0,0,1,1,0,0,0,1,1,1,0,0,0,1
9105,1,9,15,17,19,27,513/512,135/128,17/16,285/256,9/8,19/16,153/128,323/256,171/128,405/256,27/16,459/256,15/8,243/128,255/128,false,false,false,false,15,1,0,0,0,1,0,0,1,1,1,0,0,0,1
9106,3,9,15,17,19,27,513/512,135/128,285/256,153/128,323/256,81/64,171/128,45/32,405/256,51/32,27/16,57/32,459/256,243/128,255/128,false,false,false,false,15,0,1,0,0,1,0,0,1,1,1,0,0,0,1
9108,5,9,15,17,19,27,513/512,135/128,285/256,75/64,153/128,323/256,85/64,171/128,45/32,95/64,405/256,459/256,243/128,255/128,null/null,false,false,false,false,14,0,0,1,0,1,0,0,1,1,1,0,0,0,1
9112,7,9,15,17,19,27,513/512,133/128,135/128,285/256,153/128,323/256,171/128,189/128,405/256,105/64,459/256,119/64,243/128,63/32,255/128,false,false,false,false,15,0,0,0,1,1,0,0,1,1,1,0,0,0,1
9121,1,11,15,17,19,27,513/512,17/16,285/256,297/256,19/16,323/256,165/128,11/8,187/128,405/256,209/128,27/16,459/256,15/8,255/128,false,false,false,false,15,1,0,0,0,0,1,0,1,1,1,0,0,0,1
9122,3,11,15,17,19,27,513/512,33/32,285/256,297/256,323/256,81/64,165/128,45/32,187/128,405/256,51/32,209/128,57/32,459/256,255/128,false,false,false,false,15,0,1,0,0,0,1,0,1,1,1,0,0,0,1
9124,5,11,15,17,19,27,513/512,135/128,285/256,297/256,75/64,323/256,165/128,85/64,187/128,95/64,405/256,209/128,55/32,459/256,255/128,false,false,false,false,15,0,0,1,0,0,1,0,1,1,1,0,0,0,1
9128,7,11,15,17,19,27,513/512,133/128,285/256,297/256,77/64,323/256,165/128,187/128,189/128,405/256,209/128,105/64,459/256,119/64,255/128,false,false,false,false,15,0,0,0,1,0,1,0,1,1,1,0,0,0,1
9136,9,11,15,17,19,27,513/512,135/128,285/256,297/256,153/128,323/256,165/128,171/128,187/128,99/64,405/256,209/128,459/256,243/128,255/128,false,false,false,false,15,0,0,0,0,1,1,0,1,1,1,0,0,0,1
9153,1,13,15,17,19,27,513/512,17/16,285/256,19/16,323/256,351/256,195/128,405/256,13/8,27/16,221/128,459/256,15/8,247/128,255/128,false,false,false,false,15,1,0,0,0,0,0,1,1,1,1,0,0,0,1
9154,3,13,15,17,19,27,513/512,285/256,39/32,323/256,81/64,351/256,45/32,195/128,405/256,51/32,221/128,57/32,459/256,247/128,255/128,false,false,false,false,15,0,1,0,0,0,0,1,1,1,1,0,0,0,1
9156,5,13,15,17,19,27,513/512,65/64,135/128,285/256,75/64,323/256,85/64,351/256,95/64,195/128,405/256,221/128,459/256,247/128,255/128,false,false,false,false,15,0,0,1,0,0,0,1,1,1,1,0,0,0,1
9160,7,13,15,17,19,27,513/512,133/128,285/256,323/256,351/256,91/64,189/128,195/128,405/256,105/64,221/128,459/256,119/64,247/128,255/128,false,false,false,false,15,0,0,0,1,0,0,1,1,1,1,0,0,0,1
9168,9,13,15,17,19,27,513/512,135/128,285/256,153/128,323/256,171/128,351/256,195/128,405/256,221/128,459/256,117/64,243/128,247/128,255/128,false,false,false,false,15,0,0,0,0,1,0,1,1,1,1,0,0,0,1
9184,11,13,15,17,19,27,513/512,285/256,143/128,297/256,323/256,165/128,351/256,187/128,195/128,405/256,209/128,221/128,459/256,247/128,255/128,false,false,false,false,15,0,0,0,0,0,1,1,1,1,1,0,0,0,1
9231,1,3,5,7,21,27,135/128,35/32,567/512,147/128,5/4,81/64,21/16,189/128,3/2,105/64,27/16,7/4,15/8,63/32,null/null,false,false,false,false,14,1,1,1,1,0,0,0,0,0,0,1,0,0,1
9239,1,3,5,9,21,27,135/128,567/512,9/8,5/4,81/64,21/16,45/32,189/128,3/2,105/64,27/16,15/8,243/128,63/32,null/null,false,false,false,false,14,1,1,1,0,1,0,0,0,0,0,1,0,0,1
9243,1,3,7,9,21,27,567/512,9/8,147/128,81/64,21/16,189/128,3/2,27/16,7/4,243/128,63/32,null/null,null/null,null/null,null/null,false,false,false,false,11,1,1,0,1,1,0,0,0,0,0,1,0,0,1
9245,1,5,7,9,21,27,135/128,35/32,567/512,9/8,147/128,5/4,21/16,45/32,189/128,105/64,27/16,7/4,243/128,63/32,null/null,false,false,false,false,14,1,0,1,1,1,0,0,0,0,0,1,0,0,1
9246,3,5,7,9,21,27,135/128,35/32,567/512,147/128,81/64,21/16,45/32,189/128,105/64,27/16,15/8,243/128,63/32,null/null,null/null,false,false,false,false,13,0,1,1,1,1,0,0,0,0,0,1,0,0,1
9255,1,3,5,11,21,27,33/32,135/128,567/512,297/256,5/4,81/64,21/16,11/8,3/2,105/64,27/16,55/32,231/128,15/8,63/32,false,false,false,false,15,1,1,1,0,0,1,0,0,0,0,1,0,0,1
9259,1,3,7,11,21,27,33/32,567/512,147/128,297/256,77/64,81/64,21/16,11/8,189/128,3/2,27/16,7/4,231/128,63/32,null/null,false,false,false,false,14,1,1,0,1,0,1,0,0,0,0,1,0,0,1
9261,1,5,7,11,21,27,135/128,35/32,567/512,147/128,297/256,77/64,5/4,21/16,11/8,189/128,105/64,27/16,55/32,7/4,231/128,false,false,false,false,15,1,0,1,1,0,1,0,0,0,0,1,0,0,1
9262,3,5,7,11,21,27,33/32,135/128,35/32,567/512,147/128,297/256,77/64,81/64,21/16,189/128,105/64,55/32,231/128,15/8,63/32,false,false,false,false,15,0,1,1,1,0,1,0,0,0,0,1,0,0,1
9267,1,3,9,11,21,27,33/32,567/512,9/8,297/256,81/64,21/16,11/8,189/128,3/2,99/64,27/16,231/128,243/128,63/32,null/null,false,false,false,false,14,1,1,0,0,1,1,0,0,0,0,1,0,0,1
9269,1,5,9,11,21,27,135/128,567/512,9/8,297/256,5/4,21/16,11/8,45/32,189/128,99/64,105/64,27/16,55/32,231/128,243/128,false,false,false,false,15,1,0,1,0,1,1,0,0,0,0,1,0,0,1
9270,3,5,9,11,21,27,33/32,135/128,567/512,297/256,81/64,45/32,189/128,99/64,105/64,27/16,55/32,231/128,15/8,243/128,63/32,false,false,false,false,15,0,1,1,0,1,1,0,0,0,0,1,0,0,1
9273,1,7,9,11,21,27,567/512,9/8,147/128,297/256,77/64,21/16,11/8,189/128,99/64,27/16,7/4,231/128,243/128,63/32,null/null,false,false,false,false,14,1,0,0,1,1,1,0,0,0,0,1,0,0,1
9274,3,7,9,11,21,27,33/32,567/512,147/128,297/256,77/64,81/64,21/16,189/128,99/64,27/16,231/128,243/128,63/32,null/null,null/null,false,false,false,false,13,0,1,0,1,1,1,0,0,0,0,1,0,0,1
9276,5,7,9,11,21,27,135/128,35/32,567/512,147/128,297/256,77/64,45/32,189/128,99/64,105/64,55/32,231/128,243/128,63/32,null/null,false,false,false,false,14,0,0,1,1,1,1,0,0,0,0,1,0,0,1
9287,1,3,5,13,21,27,65/64,135/128,273/256,567/512,39/32,5/4,81/64,21/16,351/256,3/2,13/8,105/64,27/16,15/8,63/32,false,false,false,false,15,1,1,1,0,0,0,1,0,0,0,1,0,0,1
9291,1,3,7,13,21,27,273/256,567/512,147/128,39/32,81/64,21/16,351/256,91/64,189/128,3/2,13/8,27/16,7/4,63/32,null/null,false,false,false,false,14,1,1,0,1,0,0,1,0,0,0,1,0,0,1
9293,1,5,7,13,21,27,65/64,135/128,273/256,35/32,567/512,147/128,5/4,21/16,351/256,91/64,189/128,13/8,105/64,27/16,7/4,false,false,false,false,15,1,0,1,1,0,0,1,0,0,0,1,0,0,1
9294,3,5,7,13,21,27,65/64,135/128,273/256,35/32,567/512,147/128,39/32,81/64,21/16,351/256,91/64,189/128,105/64,15/8,63/32,false,false,false,false,15,0,1,1,1,0,0,1,0,0,0,1,0,0,1
9299,1,3,9,13,21,27,273/256,567/512,9/8,39/32,81/64,21/16,351/256,189/128,3/2,13/8,27/16,117/64,243/128,63/32,null/null,false,false,false,false,14,1,1,0,0,1,0,1,0,0,0,1,0,0,1
9301,1,5,9,13,21,27,65/64,135/128,273/256,567/512,9/8,5/4,21/16,351/256,45/32,189/128,13/8,105/64,27/16,117/64,243/128,false,false,false,false,15,1,0,1,0,1,0,1,0,0,0,1,0,0,1
9302,3,5,9,13,21,27,65/64,135/128,273/256,567/512,39/32,81/64,351/256,45/32,189/128,105/64,27/16,117/64,15/8,243/128,63/32,false,false,false,false,15,0,1,1,0,1,0,1,0,0,0,1,0,0,1
9305,1,7,9,13,21,27,273/256,567/512,9/8,147/128,21/16,351/256,91/64,189/128,13/8,27/16,7/4,117/64,243/128,63/32,null/null,false,false,false,false,14,1,0,0,1,1,0,1,0,0,0,1,0,0,1
9306,3,7,9,13,21,27,273/256,567/512,147/128,39/32,81/64,21/16,351/256,91/64,189/128,27/16,117/64,243/128,63/32,null/null,null/null,false,false,false,false,13,0,1,0,1,1,0,1,0,0,0,1,0,0,1
9308,5,7,9,13,21,27,65/64,135/128,273/256,35/32,567/512,147/128,351/256,45/32,91/64,189/128,105/64,117/64,243/128,63/32,null/null,false,false,false,false,14,0,0,1,1,1,0,1,0,0,0,1,0,0,1
9315,1,3,11,13,21,27,33/32,273/256,567/512,143/128,297/256,39/32,81/64,21/16,351/256,11/8,3/2,13/8,27/16,231/128,63/32,false,false,false,false,15,1,1,0,0,0,1,1,0,0,0,1,0,0,1
9317,1,5,11,13,21,27,65/64,135/128,273/256,567/512,143/128,297/256,5/4,21/16,351/256,11/8,13/8,105/64,27/16,55/32,231/128,false,false,false,false,15,1,0,1,0,0,1,1,0,0,0,1,0,0,1
9318,3,5,11,13,21,27,65/64,33/32,135/128,273/256,567/512,143/128,297/256,39/32,81/64,351/256,105/64,55/32,231/128,15/8,63/32,false,false,false,false,15,0,1,1,0,0,1,1,0,0,0,1,0,0,1
9321,1,7,11,13,21,27,273/256,567/512,143/128,147/128,297/256,77/64,21/16,351/256,11/8,91/64,189/128,13/8,27/16,7/4,231/128,false,false,false,false,15,1,0,0,1,0,1,1,0,0,0,1,0,0,1
9322,3,7,11,13,21,27,33/32,273/256,567/512,143/128,147/128,297/256,77/64,39/32,81/64,21/16,351/256,91/64,189/128,231/128,63/32,false,false,false,false,15,0,1,0,1,0,1,1,0,0,0,1,0,0,1
9324,5,7,11,13,21,27,65/64,135/128,273/256,35/32,567/512,143/128,147/128,297/256,77/64,351/256,91/64,189/128,105/64,55/32,231/128,false,false,false,false,15,0,0,1,1,0,1,1,0,0,0,1,0,0,1
9329,1,9,11,13,21,27,273/256,567/512,143/128,9/8,297/256,21/16,351/256,11/8,189/128,99/64,13/8,27/16,231/128,117/64,243/128,false,false,false,false,15,1,0,0,0,1,1,1,0,0,0,1,0,0,1
9330,3,9,11,13,21,27,33/32,273/256,567/512,143/128,297/256,39/32,81/64,351/256,189/128,99/64,27/16,231/128,117/64,243/128,63/32,false,false,false,false,15,0,1,0,0,1,1,1,0,0,0,1,0,0,1
9332,5,9,11,13,21,27,65/64,135/128,273/256,567/512,143/128,297/256,351/256,45/32,189/128,99/64,105/64,55/32,231/128,117/64,243/128,false,false,false,false,15,0,0,1,0,1,1,1,0,0,0,1,0,0,1
9336,7,9,11,13,21,27,273/256,567/512,143/128,147/128,297/256,77/64,351/256,91/64,189/128,99/64,231/128,117/64,243/128,63/32,null/null,false,false,false,false,14,0,0,0,1,1,1,1,0,0,0,1,0,0,1
9351,1,3,5,15,21,27,135/128,567/512,75/64,315/256,5/4,81/64,21/16,45/32,3/2,405/256,105/64,27/16,15/8,63/32,null/null,false,false,false,false,14,1,1,1,0,0,0,0,1,0,0,1,0,0,1
9355,1,3,7,15,21,27,567/512,147/128,315/256,81/64,21/16,45/32,189/128,3/2,405/256,105/64,27/16,7/4,15/8,63/32,null/null,false,false,false,false,14,1,1,0,1,0,0,0,1,0,0,1,0,0,1
9357,1,5,7,15,21,27,135/128,35/32,567/512,147/128,75/64,315/256,5/4,21/16,189/128,405/256,105/64,27/16,7/4,15/8,null/null,false,false,false,false,14,1,0,1,1,0,0,0,1,0,0,1,0,0,1
9358,3,5,7,15,21,27,135/128,35/32,567/512,147/128,75/64,315/256,81/64,21/16,45/32,189/128,405/256,105/64,15/8,63/32,null/null,false,false,false,false,14,0,1,1,1,0,0,0,1,0,0,1,0,0,1
9363,1,3,9,15,21,27,135/128,567/512,9/8,315/256,81/64,21/16,45/32,189/128,3/2,405/256,27/16,15/8,243/128,63/32,null/null,false,false,false,false,14,1,1,0,0,1,0,0,1,0,0,1,0,0,1
9365,1,5,9,15,21,27,135/128,567/512,9/8,75/64,315/256,5/4,21/16,45/32,189/128,405/256,105/64,27/16,15/8,243/128,null/null,false,false,false,false,14,1,0,1,0,1,0,0,1,0,0,1,0,0,1
9366,3,5,9,15,21,27,135/128,567/512,75/64,315/256,81/64,45/32,189/128,405/256,105/64,27/16,15/8,243/128,63/32,null/null,null/null,false,false,false,false,13,0,1,1,0,1,0,0,1,0,0,1,0,0,1
9369,1,7,9,15,21,27,135/128,567/512,9/8,147/128,315/256,21/16,189/128,405/256,105/64,27/16,7/4,15/8,243/128,63/32,null/null,false,false,false,false,14,1,0,0,1,1,0,0,1,0,0,1,0,0,1
9370,3,7,9,15,21,27,135/128,567/512,147/128,315/256,81/64,21/16,45/32,189/128,405/256,105/64,27/16,243/128,63/32,null/null,null/null,false,false,false,false,13,0,1,0,1,1,0,0,1,0,0,1,0,0,1
9372,5,7,9,15,21,27,135/128,35/32,567/512,147/128,75/64,315/256,45/32,189/128,405/256,105/64,243/128,63/32,null/null,null/null,null/null,false,false,false,false,12,0,0,1,1,1,0,0,1,0,0,1,0,0,1
9379,1,3,11,15,21,27,33/32,567/512,297/256,315/256,81/64,165/128,21/16,11/8,45/32,3/2,405/256,27/16,231/128,15/8,63/32,false,false,false,false,15,1,1,0,0,0,1,0,1,0,0,1,0,0,1
9381,1,5,11,15,21,27,135/128,567/512,297/256,75/64,315/256,5/4,165/128,21/16,11/8,405/256,105/64,27/16,55/32,231/128,15/8,false,false,false,false,15,1,0,1,0,0,1,0,1,0,0,1,0,0,1
9382,3,5,11,15,21,27,33/32,135/128,567/512,297/256,75/64,315/256,81/64,165/128,45/32,405/256,105/64,55/32,231/128,15/8,63/32,false,false,false,false,15,0,1,1,0,0,1,0,1,0,0,1,0,0,1
9385,1,7,11,15,21,27,567/512,147/128,297/256,77/64,315/256,165/128,21/16,11/8,189/128,405/256,105/64,27/16,7/4,231/128,15/8,false,false,false,false,15,1,0,0,1,0,1,0,1,0,0,1,0,0,1
9386,3,7,11,15,21,27,33/32,567/512,147/128,297/256,77/64,315/256,81/64,165/128,21/16,45/32,189/128,405/256,105/64,231/128,63/32,false,false,false,false,15,0,1,0,1,0,1,0,1,0,0,1,0,0,1
9388,5,7,11,15,21,27,135/128,35/32,567/512,147/128,297/256,75/64,77/64,315/256,165/128,189/128,405/256,105/64,55/32,231/128,null/null,false,false,false,false,14,0,0,1,1,0,1,0,1,0,0,1,0,0,1
9393,1,9,11,15,21,27,135/128,567/512,9/8,297/256,315/256,165/128,21/16,11/8,189/128,99/64,405/256,27/16,231/128,15/8,243/128,false,false,false,false,15,1,0,0,0,1,1,0,1,0,0,1,0,0,1
9394,3,9,11,15,21,27,33/32,135/128,567/512,297/256,315/256,81/64,165/128,45/32,189/128,99/64,405/256,27/16,231/128,243/128,63/32,false,false,false,false,15,0,1,0,0,1,1,0,1,0,0,1,0,0,1
9396,5,9,11,15,21,27,135/128,567/512,297/256,75/64,315/256,165/128,45/32,189/128,99/64,405/256,105/64,55/32,231/128,243/128,null/null,false,false,false,false,14,0,0,1,0,1,1,0,1,0,0,1,0,0,1
9400,7,9,11,15,21,27,135/128,567/512,147/128,297/256,77/64,315/256,165/128,189/128,99/64,405/256,105/64,231/128,243/128,63/32,null/null,false,false,false,false,14,0,0,0,1,1,1,0,1,0,0,1,0,0,1
9411,1,3,13,15,21,27,273/256,567/512,39/32,315/256,81/64,21/16,351/256,45/32,3/2,195/128,405/256,13/8,27/16,15/8,63/32,false,false,false,false,15,1,1,0,0,0,0,1,1,0,0,1,0,0,1
9413,1,5,13,15,21,27,65/64,135/128,273/256,567/512,75/64,315/256,5/4,21/16,351/256,195/128,405/256,13/8,105/64,27/16,15/8,false,false,false,false,15,1,0,1,0,0,0,1,1,0,0,1,0,0,1
9414,3,5,13,15,21,27,65/64,135/128,273/256,567/512,75/64,39/32,315/256,81/64,351/256,45/32,195/128,405/256,105/64,15/8,63/32,false,false,false,false,15,0,1,1,0,0,0,1,1,0,0,1,0,0,1
9417,1,7,13,15,21,27,273/256,567/512,147/128,315/256,21/16,351/256,91/64,189/128,195/128,405/256,13/8,105/64,27/16,7/4,15/8,false,false,false,false,15,1,0,0,1,0,0,1,1,0,0,1,0,0,1
9418,3,7,13,15,21,27,273/256,567/512,147/128,39/32,315/256,81/64,21/16,351/256,45/32,91/64,189/128,195/128,405/256,105/64,63/32,false,false,false,false,15,0,1,0,1,0,0,1,1,0,0,1,0,0,1
9420,5,7,13,15,21,27,65/64,135/128,273/256,35/32,567/512,147/128,75/64,315/256,351/256,91/64,189/128,195/128,405/256,105/64,null/null,false,false,false,false,14,0,0,1,1,0,0,1,1,0,0,1,0,0,1
9425,1,9,13,15,21,27,135/128,273/256,567/512,9/8,315/256,21/16,351/256,189/128,195/128,405/256,13/8,27/16,117/64,15/8,243/128,false,false,false,false,15,1,0,0,0,1,0,1,1,0,0,1,0,0,1
9426,3,9,13,15,21,27,135/128,273/256,567/512,39/32,315/256,81/64,351/256,45/32,189/128,195/128,405/256,27/16,117/64,243/128,63/32,false,false,false,false,15,0,1,0,0,1,0,1,1,0,0,1,0,0,1
9428,5,9,13,15,21,27,65/64,135/128,273/256,567/512,75/64,315/256,351/256,45/32,189/128,195/128,405/256,105/64,117/64,243/128,null/null,false,false,false,false,14,0,0,1,0,1,0,1,1,0,0,1,0,0,1
9432,7,9,13,15,21,27,135/128,273/256,567/512,147/128,315/256,351/256,91/64,189/128,195/128,405/256,105/64,117/64,243/128,63/32,null/null,false,false,false,false,14,0,0,0,1,1,0,1,1,0,0,1,0,0,1
9441,1,11,13,15,21,27,273/256,567/512,143/128,297/256,315/256,165/128,21/16,351/256,11/8,195/128,405/256,13/8,27/16,231/128,15/8,false,false,false,false,15,1,0,0,0,0,1,1,1,0,0,1,0,0,1
9442,3,11,13,15,21,27,33/32,273/256,567/512,143/128,297/256,39/32,315/256,81/64,165/128,351/256,45/32,195/128,405/256,231/128,63/32,false,false,false,false,15,0,1,0,0,0,1,1,1,0,0,1,0,0,1
9444,5,11,13,15,21,27,65/64,135/128,273/256,567/512,143/128,297/256,75/64,315/256,165/128,351/256,195/128,405/256,105/64,55/32,231/128,false,false,false,false,15,0,0,1,0,0,1,1,1,0,0,1,0,0,1
9448,7,11,13,15,21,27,273/256,567/512,143/128,147/128,297/256,77/64,315/256,165/128,351/256,91/64,189/128,195/128,405/256,105/64,231/128,false,false,false,false,15,0,0,0,1,0,1,1,1,0,0,1,0,0,1
9456,9,11,13,15,21,27,135/128,273/256,567/512,143/128,297/256,315/256,165/128,351/256,189/128,195/128,99/64,405/256,231/128,117/64,243/128,false,false,false,false,15,0,0,0,0,1,1,1,1,0,0,1,0,0,1
9479,1,3,5,17,21,27,135/128,17/16,567/512,5/4,81/64,21/16,85/64,357/256,3/2,51/32,105/64,27/16,459/256,15/8,63/32,false,false,false,false,15,1,1,1,0,0,0,0,0,1,0,1,0,0,1
9483,1,3,7,17,21,27,17/16,567/512,147/128,81/64,21/16,357/256,189/128,3/2,51/32,27/16,7/4,459/256,119/64,63/32,null/null,false,false,false,false,14,1,1,0,1,0,0,0,0,1,0,1,0,0,1
9485,1,5,7,17,21,27,135/128,17/16,35/32,567/512,147/128,5/4,21/16,85/64,357/256,189/128,105/64,27/16,7/4,459/256,119/64,false,false,false,false,15,1,0,1,1,0,0,0,0,1,0,1,0,0,1
9486,3,5,7,17,21,27,135/128,35/32,567/512,147/128,81/64,21/16,85/64,357/256,189/128,51/32,105/64,459/256,119/64,15/8,63/32,false,false,false,false,15,0,1,1,1,0,0,0,0,1,0,1,0,0,1
9491,1,3,9,17,21,27,17/16,567/512,9/8,153/128,81/64,21/16,357/256,189/128,3/2,51/32,27/16,459/256,243/128,63/32,null/null,false,false,false,false,14,1,1,0,0,1,0,0,0,1,0,1,0,0,1
9493,1,5,9,17,21,27,135/128,17/16,567/512,9/8,153/128,5/4,21/16,85/64,357/256,45/32,189/128,105/64,27/16,459/256,243/128,false,false,false,false,15,1,0,1,0,1,0,0,0,1,0,1,0,0,1
9494,3,5,9,17,21,27,135/128,567/512,153/128,81/64,85/64,357/256,45/32,189/128,51/32,105/64,27/16,459/256,15/8,243/128,63/32,false,false,false,false,15,0,1,1,0,1,0,0,0,1,0,1,0,0,1
